lower_ci,upper_ci,method,n,iter
0.4941458720087132,1.4989480122890635,robust,1000,899
-2.423,0.435,trad,10,900
-2.149697541989598,0.16179742653211748,robust,10,900
-0.284,1.34,trad,100,900
-0.9690668287105866,2.024884798895238,robust,100,900
0.907,1.27,trad,1000,900
0.7749729706928081,1.402195996207056,robust,1000,900
0.817,2.975,trad,10,901
0.8803862847044386,2.9118673124637997,robust,10,901
0.665,1.704,trad,100,901
0.5848699875115525,1.7841625895918787,robust,100,901
0.837,1.198,trad,1000,901
0.6859815862890246,1.349403080511647,robust,1000,901
-0.255,1.201,trad,10,902
-0.2551389676558435,1.201087360995463,robust,10,902
0.665,1.865,trad,100,902
0.14782404990414078,2.381420311414352,robust,100,902
0.724,1.133,trad,1000,902
0.5658888010140353,1.2914322087497745,robust,1000,902
-2.418,0.786,trad,10,903
-2.2669864230403083,0.635428305859315,robust,10,903
0.313,1.76,trad,100,903
0.0704857850488061,2.0028498818242157,robust,100,903
1.061,1.551,trad,1000,903
0.7474799090936198,1.8641961324231588,robust,1000,903
0.732,4.089,trad,10,904
1.0582303873413481,3.7629393419751347,robust,10,904
-2.092,0.538,trad,100,904
-4.365772258431735,2.8111757445832035,robust,100,904
0.872,1.281,trad,1000,904
0.7222618552629685,1.4302577539440504,robust,1000,904
-0.989,0.555,trad,10,905
-0.7489068230564709,0.3144571133943054,robust,10,905
0.493,1.652,trad,100,905
0.27084795910100445,1.873922606554981,robust,100,905
0.877,1.338,trad,1000,905
0.7244095726860806,1.4899234704374715,robust,1000,905
-0.117,5.102,trad,10,906
0.15479294929529264,4.830365411876344,robust,10,906
-0.319,0.938,trad,100,906
-0.6726337053502396,1.2917002664955464,robust,100,906
1.01,1.404,trad,1000,906
0.8887222387905562,1.5253182899903113,robust,1000,906
-3.784,5.2,trad,10,907
-2.311924043102205,3.7275967751066004,robust,10,907
0.404,1.271,trad,100,907
0.10639922045110095,1.568341576138521,robust,100,907
1.245,1.66,trad,1000,907
1.0484780136117673,1.855574239381384,robust,1000,907
-1.139,7.138,trad,10,908
-0.13754825625496947,6.135845938379857,robust,10,908
0.609,1.757,trad,100,908
0.30640581466545913,2.0595022953908115,robust,100,908
0.656,0.988,trad,1000,908
0.5472449097032834,1.0968616829840483,robust,1000,908
-0.694,2.815,trad,10,909
-0.3633378883473857,2.48430129927503,robust,10,909
0.48,1.273,trad,100,909
0.4148164012061738,1.338939590461206,robust,100,909
0.781,1.205,trad,1000,909
0.6209060860919824,1.3643821133242482,robust,1000,909
2.566,11.949,trad,10,910
1.7797638530997348,12.734439755249866,robust,10,910
-0.543,0.9,trad,100,910
-1.062826386913066,1.419089581757553,robust,100,910
0.757,1.248,trad,1000,910
0.5513097033984051,1.4538000601729588,robust,1000,910
1.544,3.509,trad,10,911
1.9892663873577279,3.063901266906063,robust,10,911
0.428,1.477,trad,100,911
0.2151803925667305,1.689919253246051,robust,100,911
0.857,1.333,trad,1000,911
0.5805922863690058,1.6096360207506983,robust,1000,911
-1.015,0.977,trad,10,912
-1.0332932276506175,0.9956474572260183,robust,10,912
0.15,0.979,trad,100,912
-0.12172504951527263,1.250479371722084,robust,100,912
0.924,1.272,trad,1000,912
0.8304789123508032,1.3657662977882619,robust,1000,912
-1.091,2.493,trad,10,913
-0.2708600194235429,1.6730380041871247,robust,10,913
0.062,1.26,trad,100,913
-0.1761042684780747,1.4976788953507825,robust,100,913
0.603,1.067,trad,1000,913
0.40269500819954424,1.267271796832637,robust,1000,913
1.141,4.374,trad,10,914
2.0907324431875653,3.4244950849355287,robust,10,914
0.682,1.864,trad,100,914
0.34791950133053473,2.1988578168766146,robust,100,914
0.854,1.27,trad,1000,914
0.7097617114163199,1.4141942678482393,robust,1000,914
-0.925,2.991,trad,10,915
-0.44775604659624846,2.513277604996559,robust,10,915
0.188,1.581,trad,100,915
-0.052546381435345624,1.8207987180638687,robust,100,915
0.847,1.349,trad,1000,915
0.6170168978760163,1.5794274424779777,robust,1000,915
-7.947,3.534,trad,10,916
-8.646795224682736,4.234316357222006,robust,10,916
-0.875,0.796,trad,100,916
-2.262734440088681,2.184166367623055,robust,100,916
1.077,1.476,trad,1000,916
0.9414681721142418,1.6116250235321399,robust,1000,916
-3.821,3.827,trad,10,917
-1.4260308890028262,1.4321442144512526,robust,10,917
0.271,1.68,trad,100,917
0.1459115683102178,1.8050920849719931,robust,100,917
0.987,1.368,trad,1000,917
0.8811040574244322,1.473953918083753,robust,1000,917
-0.367,2.128,trad,10,918
-0.575689379137683,2.3363270823634634,robust,10,918
0.8,2.034,trad,100,918
0.3184660904039729,2.515605634210571,robust,100,918
1.417,1.902,trad,1000,918
1.0861488394521812,2.2332832273538203,robust,1000,918
-0.677,4.725,trad,10,919
0.6656037678142013,3.3821691258084003,robust,10,919
0.31,1.298,trad,100,919
0.017447452473445924,1.590587370316674,robust,100,919
0.625,1.016,trad,1000,919
0.465001133019814,1.1758010047539802,robust,1000,919
-1.367,3.573,trad,10,920
-0.6477172996578322,2.854287921590304,robust,10,920
0.737,1.972,trad,100,920
0.37374259234250595,2.335002418089015,robust,100,920
0.621,0.994,trad,1000,920
0.47298713178474827,1.1421484054069622,robust,1000,920
0.996,3.918,trad,10,921
1.2033666436117059,3.709871434729365,robust,10,921
0.065,1.629,trad,100,921
-0.1683478745720285,1.8629742382781913,robust,100,921
0.767,1.115,trad,1000,921
0.6874295564003536,1.1943364827053808,robust,1000,921
-1.016,2.234,trad,10,922
-1.481481679320612,2.699342146659178,robust,10,922
0.4,1.349,trad,100,922
0.01594450869803643,1.733191340386703,robust,100,922
0.86,1.281,trad,1000,922
0.7076064964180158,1.4326443094626695,robust,1000,922
-0.046,2.922,trad,10,923
0.4456947426689424,2.4310272403057005,robust,10,923
0.25,1.483,trad,100,923
-0.02451440817746442,1.7571069929602354,robust,100,923
0.766,1.18,trad,1000,923
0.6125299708534259,1.334362100909229,robust,1000,923
-0.837,4.679,trad,10,924
-0.40767089806688817,4.24888787717893,robust,10,924
0.324,2.057,trad,100,924
-0.6499194992814799,3.0305002107524537,robust,100,924
0.868,1.322,trad,1000,924
0.6637025285800424,1.526302873967991,robust,1000,924
-2.101,3.339,trad,10,925
-1.5636936071055345,2.801707415792915,robust,10,925
-0.251,0.989,trad,100,925
-0.6935790052155222,1.431270985524659,robust,100,925
0.839,1.251,trad,1000,925
0.6890694497938458,1.4007978733024768,robust,1000,925
-0.861,1.732,trad,10,926
-0.7475169521770311,1.6182263155554604,robust,10,926
-0.601,1.299,trad,100,926
-1.4672126167798822,2.1650590462142723,robust,100,926
0.8,1.258,trad,1000,926
0.599424518845453,1.4586921964883606,robust,1000,926
-1.091,1.149,trad,10,927
-1.024196020963652,1.0817921044392094,robust,10,927
0.892,1.974,trad,100,927
0.5270967272856482,2.339672366096356,robust,100,927
0.691,1.155,trad,1000,927
0.4287979187137479,1.4176762569556873,robust,1000,927
-1.126,0.937,trad,10,928
-0.8815577871137498,0.692229238761639,robust,10,928
0.183,1.651,trad,100,928
-0.43815949255441167,2.271711099109664,robust,100,928
0.91,1.291,trad,1000,928
0.7717732860964944,1.4291006599508869,robust,1000,928
-1.15,4.024,trad,10,929
-0.8687195302064354,3.7427383987196805,robust,10,929
0.301,1.479,trad,100,929
0.27182645934824134,1.5090662999489315,robust,100,929
0.682,1.159,trad,1000,929
0.49159832688653016,1.3493147186533747,robust,1000,929
1.04,3.062,trad,10,930
1.7587313136233278,2.3436721834543044,robust,10,930
-0.112,0.921,trad,100,930
-0.3455370410080393,1.1539256677407517,robust,100,930
1.16,1.581,trad,1000,930
0.968259750600696,1.772670285776924,robust,1000,930
-0.311,2.914,trad,10,931
0.11285588302964378,2.489978203286595,robust,10,931
0.576,1.453,trad,100,931
0.43124195925754205,1.598153949502821,robust,100,931
0.514,0.916,trad,1000,931
0.3768497819286307,1.0537844138084322,robust,1000,931
0.321,2.623,trad,10,932
0.2882628345824729,2.6557782962467593,robust,10,932
0.865,1.848,trad,100,932
0.6930089992771468,2.0191527389714246,robust,100,932
0.797,1.157,trad,1000,932
0.654299848867423,1.2995431473498658,robust,1000,932
1.352,3.563,trad,10,933
1.4814396898151525,3.433338458004214,robust,10,933
0.545,1.852,trad,100,933
0.20069009901903123,2.19611024999232,robust,100,933
0.884,1.313,trad,1000,933
0.7108744298051944,1.4857898139030539,robust,1000,933
-1.7,2.303,trad,10,934
-1.1355120165481243,1.7389874670357928,robust,10,934
-0.221,0.82,trad,100,934
-0.4879675848593236,1.0864897849720325,robust,100,934
0.651,1.056,trad,1000,934
0.5337369327486234,1.1732257215677357,robust,1000,934
-0.897,2.467,trad,10,935
0.00854023824544592,1.5609281342807138,robust,10,935
-0.68,0.691,trad,100,935
-0.7487239761569453,0.7592818224903182,robust,100,935
0.55,0.944,trad,1000,935
0.4228489239100198,1.0711585552908014,robust,1000,935
0.402,2.57,trad,10,936
0.9446395434152759,2.0278245424676404,robust,10,936
1.572,2.451,trad,100,936
1.3289381530286732,2.6944223143356885,robust,100,936
0.835,1.195,trad,1000,936
0.6926141024917702,1.3373705649336427,robust,1000,936
0.215,1.155,trad,10,937
0.31880469249129273,1.0509577432554411,robust,10,937
-1.138,0.652,trad,100,937
-2.202495983344801,1.7158601191872926,robust,100,937
0.707,1.204,trad,1000,937
0.38718829012286526,1.5231087786776851,robust,1000,937
-2.569,3.75,trad,10,938
-1.615944650219732,2.7970009259158886,robust,10,938
0.297,1.228,trad,100,938
0.2134160021433219,1.3111795939484763,robust,100,938
1.251,1.679,trad,1000,938
1.1022662073681997,1.8273278715454193,robust,1000,938
-0.489,3.852,trad,10,939
-0.2871535511296399,3.6495901682309118,robust,10,939
-1.157,0.984,trad,100,939
-2.184406117978104,2.0113906910760813,robust,100,939
0.724,1.139,trad,1000,939
0.558418938892207,1.304998602911212,robust,1000,939
-1.774,3.606,trad,10,940
-1.1170002866213196,2.949447624348551,robust,10,940
0.605,1.574,trad,100,940
0.4472461549315152,1.732143100497386,robust,100,940
0.344,0.802,trad,1000,940
0.09827005625632618,1.0482674739712754,robust,1000,940
-0.935,1.699,trad,10,941
-0.5983005991046609,1.362876289996077,robust,10,941
0.854,1.831,trad,100,941
0.6750012705234413,2.009698998836315,robust,100,941
0.902,1.316,trad,1000,941
0.7419982342441448,1.4765494608153915,robust,1000,941
-0.591,2.965,trad,10,942
-0.5058901344273619,2.8793042836940757,robust,10,942
1.965,3.397,trad,100,942
1.3086761242272023,4.053551960647127,robust,100,942
0.714,1.056,trad,1000,942
0.6293693902829215,1.1403230602101284,robust,1000,942
-0.678,2.642,trad,10,943
-0.16619428711920547,2.129662941729877,robust,10,943
0.777,1.827,trad,100,943
0.7024237661491658,1.9010840257011337,robust,100,943
0.805,1.248,trad,1000,943
0.6339272329954326,1.4193944099453861,robust,1000,943
1.17,2.994,trad,10,944
1.1330613717773201,3.031367409664893,robust,10,944
0.636,1.57,trad,100,944
0.4740756871669223,1.7320045547777327,robust,100,944
0.753,1.144,trad,1000,944
0.5980566518945816,1.298984916293469,robust,1000,944
-0.589,2.209,trad,10,945
-0.6365176231612701,2.256884514047519,robust,10,945
-0.62,0.829,trad,100,945
-1.3060678104291903,1.515193630978905,robust,100,945
0.797,1.169,trad,1000,945
0.6843571426394828,1.2815933051035764,robust,1000,945
1.365,3.061,trad,10,946
1.2838636419594032,3.1415342680935474,robust,10,946
1.356,2.409,trad,100,946
1.0184825407851972,2.7461263327441245,robust,100,946
0.783,1.149,trad,1000,946
0.6549863768819076,1.2771621236987154,robust,1000,946
-1.096,3.38,trad,10,947
-0.021843587929949226,2.3053412329421215,robust,10,947
-0.659,1.039,trad,100,947
-1.5511469602938563,1.9310274032938402,robust,100,947
0.755,1.184,trad,1000,947
0.5919880448370078,1.3461696226947377,robust,1000,947
-2.115,3.916,trad,10,948
-1.4430839377709581,3.2446766254789257,robust,10,948
0.153,1.279,trad,100,948
-0.13218420877715098,1.5640764443232023,robust,100,948
0.723,1.11,trad,1000,948
0.5716872115071334,1.2612163151512878,robust,1000,948
-0.052,2.391,trad,10,949
0.1865483002340408,2.1527463955523114,robust,10,949
0.963,1.837,trad,100,949
0.7578382269093291,2.0420227012018106,robust,100,949
1.019,1.427,trad,1000,949
0.8102807876969302,1.635501448704139,robust,1000,949
-1.028,1.702,trad,10,950
-0.7856572305665184,1.459854033053079,robust,10,950
0.114,1.097,trad,100,950
-0.14903236008393494,1.3600229013566711,robust,100,950
1.241,1.627,trad,1000,950
1.0820658725420162,1.7854147764683443,robust,1000,950
0.067,2.672,trad,10,951
0.4813709983496729,2.2570699855144474,robust,10,951
0.852,1.723,trad,100,951
0.67498473089479,1.9008617398955294,robust,100,951
0.907,1.372,trad,1000,951
0.6719138233788209,1.6064217809373573,robust,1000,951
-1.213,5.149,trad,10,952
0.3510241746381597,3.5856979573062384,robust,10,952
0.706,1.622,trad,100,952
0.5233139294367694,1.8046079107693496,robust,100,952
1.192,1.726,trad,1000,952
0.8651783716531194,2.0529639536164437,robust,1000,952
-0.585,2.715,trad,10,953
-0.21977740202589846,2.3494648898832486,robust,10,953
0.681,1.987,trad,100,953
0.4673772598162764,2.2008240120208993,robust,100,953
0.779,1.146,trad,1000,953
0.6350514067700143,1.289614909325774,robust,1000,953
-1.554,2.431,trad,10,954
-1.3463230813501164,2.222473700914863,robust,10,954
0.181,1.068,trad,100,954
0.018690768190006257,1.2305034637974472,robust,100,954
0.752,1.163,trad,1000,954
0.6243653604222612,1.2911179886393793,robust,1000,954
-0.409,2.847,trad,10,955
-0.003722416168650655,2.4416650778110753,robust,10,955
-0.47,0.817,trad,100,955
-0.708212763139652,1.0548800677080827,robust,100,955
0.638,1.097,trad,1000,955
0.45555494054725687,1.2791870948474005,robust,1000,955
-0.347,1.389,trad,10,956
-0.33459051857749234,1.3771989983809014,robust,10,956
0.67,1.542,trad,100,956
0.39634328640187055,1.8160016559710477,robust,100,956
0.771,1.151,trad,1000,956
0.6265072736484618,1.29516387018136,robust,1000,956
-0.28,1.353,trad,10,957
-0.17053973097418929,1.2441425163622575,robust,10,957
-0.477,0.914,trad,100,957
-0.5887075095260356,1.0253183576203497,robust,100,957
0.771,1.152,trad,1000,957
0.6340126229936549,1.289935749828544,robust,1000,957
-3.126,3.778,trad,10,958
-1.0485016432806986,1.7002131710601425,robust,10,958
0.912,2.179,trad,100,958
0.5162598216635217,2.5749756374400192,robust,100,958
1.144,1.577,trad,1000,958
0.979113326738386,1.7419221362272013,robust,1000,958
-0.472,2.31,trad,10,959
-0.138431415472826,1.9763427750892402,robust,10,959
0.348,1.33,trad,100,959
0.17353248389617582,1.5048637406468908,robust,100,959
0.527,0.96,trad,1000,959
0.34487492033169587,1.142186543115489,robust,1000,959
-16.42,-1.997,trad,10,960
-18.000800439341397,-0.41592503342773846,robust,10,960
0.788,1.925,trad,100,960
0.5003190572900663,2.2122299971598838,robust,100,960
0.816,1.172,trad,1000,960
0.699926877099369,1.2884149291646305,robust,1000,960
-0.258,3.178,trad,10,961
0.2864879644700178,2.6329279638683367,robust,10,961
0.819,1.974,trad,100,961
0.665537156549494,2.1272794916284106,robust,100,961
0.989,1.356,trad,1000,961
0.8620604691833897,1.4837291569598012,robust,1000,961
0.003,3.108,trad,10,962
-0.10473918833269802,3.2152962795004427,robust,10,962
0.49,1.23,trad,100,962
0.3246751806870748,1.3949047616988492,robust,100,962
0.948,1.326,trad,1000,962
0.8115984987342232,1.4628989857282964,robust,1000,962
-1.383,0.735,trad,10,963
-1.435029753717688,0.7870922280808799,robust,10,963
0.3,1.285,trad,100,963
0.04955974942156505,1.5356223833484783,robust,100,963
1.2,1.608,trad,1000,963
1.0101506836593652,1.7980020148834324,robust,1000,963
-0.466,2.024,trad,10,964
-0.24899286619265693,1.8065445116884264,robust,10,964
0.809,1.951,trad,100,964
0.46012726468954945,2.2999596047343887,robust,100,964
0.646,1.151,trad,1000,964
0.3175300887257393,1.4789673997496335,robust,1000,964
-1.175,1.344,trad,10,965
-1.0566573359978548,1.2260531940245176,robust,10,965
0.611,1.542,trad,100,965
0.389302952609499,1.7635241172399878,robust,100,965
0.36,0.761,trad,1000,965
0.15574724423884145,0.9652462561091086,robust,1000,965
-0.444,4.088,trad,10,966
0.3035620481987926,3.3397681834803183,robust,10,966
0.115,1.187,trad,100,966
-0.2550547472416048,1.5577480012806046,robust,100,966
0.321,0.847,trad,1000,966
0.055104971755277954,1.1136469612340743,robust,1000,966
0.226,2.395,trad,10,967
0.42777017668649486,2.1934677865985006,robust,10,967
0.451,1.902,trad,100,967
0.0371277709222575,2.316449919701007,robust,100,967
0.476,0.897,trad,1000,967
0.2917964493644288,1.0804695867410365,robust,1000,967
0.176,3.347,trad,10,968
0.4560741692074721,3.067494617356709,robust,10,968
0.687,1.635,trad,100,968
0.5459676153570169,1.7760314469620084,robust,100,968
0.778,1.218,trad,1000,968
0.5983873181146515,1.3976564368583428,robust,1000,968
-0.567,2.429,trad,10,969
-0.31514925320729126,2.177444250947124,robust,10,969
0.317,1.362,trad,100,969
-0.1578664611096665,1.8374877614124803,robust,100,969
0.604,0.959,trad,1000,969
0.4750320635099906,1.088269402179093,robust,1000,969
-0.195,3.433,trad,10,970
0.6407796920967701,2.596801396243439,robust,10,970
0.683,1.774,trad,100,970
0.4892689266707976,1.9679002325517576,robust,100,970
1.007,1.453,trad,1000,970
0.7514940614312025,1.7086868902537198,robust,1000,970
-0.103,1.22,trad,10,971
-0.08818220987163994,1.2055002447641536,robust,10,971
-0.03,1.039,trad,100,971
-0.26940617641554576,1.2781358409449184,robust,100,971
0.641,1.066,trad,1000,971
0.4674536297662467,1.2398302660892995,robust,1000,971
-1.402,3.708,trad,10,972
-1.4181862729116719,3.7244424571302175,robust,10,972
0.425,1.598,trad,100,972
0.2106658843869963,1.8122848084656682,robust,100,972
0.849,1.29,trad,1000,972
0.6919051994247557,1.4468037287988045,robust,1000,972
1.673,6.909,trad,10,973
3.3817101260819395,5.199683073627721,robust,10,973
1.045,2.866,trad,100,973
0.21060947061501656,3.6999061041329178,robust,100,973
0.598,0.965,trad,1000,973
0.4866602029725145,1.0766194582118531,robust,1000,973
0.385,3.688,trad,10,974
0.4793306311678005,3.5930195808043432,robust,10,974
0.97,2.472,trad,100,974
0.3735307890070847,3.068716485867658,robust,100,974
0.953,1.379,trad,1000,974
0.8037719045577771,1.5277383826399682,robust,1000,974
-3.055,0.389,trad,10,975
-2.6691867288207085,0.0032181787532585826,robust,10,975
0.865,1.992,trad,100,975
0.5339685114201203,2.323671155867604,robust,100,975
0.918,1.334,trad,1000,975
0.7568494184061088,1.495505530928889,robust,1000,975
-14.358,3.248,trad,10,976
-14.894295258214454,3.7843451240727415,robust,10,976
0.54,2.551,trad,100,976
-0.7920843777777036,3.883307376718422,robust,100,976
0.926,1.323,trad,1000,976
0.7568874068127959,1.492636747614958,robust,1000,976
-0.759,1.566,trad,10,977
-0.847322356162298,1.6540991496239879,robust,10,977
-1.255,1.132,trad,100,977
-2.2371287052843107,2.1140420483934235,robust,100,977
